round,event,driver,lap_number,stint,compound,tyre_age,lap_time,track_status,is_clean
10,Belgian Grand Prix,BEA,10.0,2.0,HARD,9.0,113.236,1,True
10,Belgian Grand Prix,BEA,11.0,2.0,HARD,10.0,113.16,1,True
10,Belgian Grand Prix,BEA,12.0,2.0,HARD,11.0,113.365,1,True
10,Belgian Grand Prix,BEA,13.0,2.0,HARD,12.0,113.079,1,True
10,Belgian Grand Prix,BEA,14.0,2.0,HARD,13.0,113.0,1,True
10,Belgian Grand Prix,BEA,15.0,2.0,HARD,14.0,113.318,1,True
10,Belgian Grand Prix,BEA,16.0,2.0,HARD,15.0,113.251,1,True
10,Belgian Grand Prix,BEA,17.0,2.0,HARD,16.0,113.509,1,True
10,Belgian Grand Prix,BEA,18.0,2.0,HARD,17.0,124.258,167,False
10,Belgian Grand Prix,BEA,19.0,2.0,HARD,18.0,113.036,1,True
10,Belgian Grand Prix,BEA,20.0,2.0,HARD,19.0,140.849,167,False
10,Belgian Grand Prix,BEA,21.0,3.0,HARD,1.0,132.242,71,False
10,Belgian Grand Prix,BEA,22.0,3.0,HARD,2.0,111.109,1,True
10,Belgian Grand Prix,BEA,23.0,3.0,HARD,3.0,111.509,1,True
10,Belgian Grand Prix,BEA,24.0,3.0,HARD,4.0,111.218,1,True
10,Belgian Grand Prix,BEA,25.0,3.0,HARD,5.0,111.978,1,True
10,Belgian Grand Prix,BEA,26.0,3.0,HARD,6.0,112.479,1,True
10,Belgian Grand Prix,BEA,27.0,3.0,HARD,7.0,111.981,1,True
10,Belgian Grand Prix,BEA,28.0,3.0,HARD,8.0,112.004,1,True
10,Belgian Grand Prix,BEA,29.0,3.0,HARD,9.0,112.163,1,True
10,Belgian Grand Prix,BEA,30.0,3.0,HARD,10.0,112.251,1,True
10,Belgian Grand Prix,BEA,31.0,3.0,HARD,11.0,111.981,1,True
10,Belgian Grand Prix,BEA,32.0,3.0,HARD,12.0,112.001,1,True
10,Belgian Grand Prix,BEA,33.0,3.0,HARD,13.0,111.986,1,True
10,Belgian Grand Prix,BEA,34.0,3.0,HARD,14.0,112.095,1,True
10,Belgian Grand Prix,BEA,35.0,3.0,HARD,15.0,112.076,1,True
10,Belgian Grand Prix,BEA,36.0,3.0,HARD,16.0,111.935,1,True
10,Belgian Grand Prix,BEA,37.0,3.0,HARD,17.0,112.317,1,True
10,Belgian Grand Prix,BEA,38.0,3.0,HARD,18.0,112.008,1,True
10,Belgian Grand Prix,BEA,39.0,3.0,HARD,19.0,111.639,1,True
10,Belgian Grand Prix,BEA,40.0,3.0,HARD,20.0,111.542,1,True
10,Belgian Grand Prix,BEA,41.0,3.0,HARD,21.0,111.696,1,True
10,Belgian Grand Prix,BEA,42.0,3.0,HARD,22.0,112.071,1,True
10,Belgian Grand Prix,BEA,43.0,3.0,HARD,23.0,112.068,1,True
10,Belgian Grand Prix,BEA,44.0,3.0,HARD,24.0,111.511,1,True
10,Belgian Grand Prix,ALB,1.0,1.0,MEDIUM,1.0,145.248,124,False
10,Belgian Grand Prix,ALB,2.0,1.0,MEDIUM,2.0,,4,False
10,Belgian Grand Prix,ALB,3.0,1.0,MEDIUM,3.0,,4,False
10,Belgian Grand Prix,ALB,4.0,1.0,MEDIUM,4.0,,41,False
10,Belgian Grand Prix,ALB,5.0,1.0,MEDIUM,5.0,113.486,1,True
10,Belgian Grand Prix,ALB,6.0,1.0,MEDIUM,6.0,113.376,1,True
10,Belgian Grand Prix,ALB,7.0,1.0,MEDIUM,7.0,112.491,1,True
10,Belgian Grand Prix,ALB,8.0,1.0,MEDIUM,8.0,112.913,12,False
10,Belgian Grand Prix,ALB,9.0,1.0,MEDIUM,9.0,112.675,1,True
10,Belgian Grand Prix,ALB,10.0,1.0,MEDIUM,10.0,112.643,1,True
10,Belgian Grand Prix,ALB,11.0,1.0,MEDIUM,11.0,113.362,1,True
10,Belgian Grand Prix,ALB,12.0,1.0,MEDIUM,12.0,114.5,1,True
10,Belgian Grand Prix,ALB,13.0,1.0,MEDIUM,13.0,113.565,1,True
10,Belgian Grand Prix,ALB,14.0,1.0,MEDIUM,14.0,113.457,1,True
10,Belgian Grand Prix,ALB,15.0,1.0,MEDIUM,15.0,113.49,1,True
10,Belgian Grand Prix,ALB,16.0,1.0,MEDIUM,16.0,113.375,1,True
10,Belgian Grand Prix,ALB,17.0,1.0,MEDIUM,17.0,113.654,1,True
10,Belgian Grand Prix,ALB,18.0,1.0,MEDIUM,18.0,129.013,167,False
10,Belgian Grand Prix,ALB,19.0,2.0,HARD,1.0,126.644,1,False
10,Belgian Grand Prix,ALB,20.0,2.0,HARD,2.0,138.352,167,False
10,Belgian Grand Prix,ALB,21.0,2.0,HARD,3.0,111.894,1,True
10,Belgian Grand Prix,ALB,22.0,2.0,HARD,4.0,112.325,1,True
10,Belgian Grand Prix,ALB,23.0,2.0,HARD,5.0,112.297,1,True
10,Belgian Grand Prix,ALB,24.0,2.0,HARD,6.0,112.771,1,True
10,Belgian Grand Prix,ALB,25.0,2.0,HARD,7.0,112.771,1,True
10,Belgian Grand Prix,ALB,26.0,2.0,HARD,8.0,112.978,1,True
10,Belgian Grand Prix,ALB,27.0,2.0,HARD,9.0,113.81,1,True
10,Belgian Grand Prix,ALB,28.0,2.0,HARD,10.0,112.557,1,True
10,Belgian Grand Prix,ALB,29.0,2.0,HARD,11.0,112.731,1,True
10,Belgian Grand Prix,ALB,30.0,2.0,HARD,12.0,112.524,1,True
10,Belgian Grand Prix,ALB,31.0,2.0,HARD,13.0,112.751,1,True
10,Belgian Grand Prix,ALB,32.0,2.0,HARD,14.0,112.459,1,True
10,Belgian Grand Prix,ALB,33.0,2.0,HARD,15.0,112.797,1,True
10,Belgian Grand Prix,ALB,34.0,2.0,HARD,16.0,112.827,1,True
10,Belgian Grand Prix,ALB,35.0,2.0,HARD,17.0,112.567,1,True
10,Belgian Grand Prix,ALB,36.0,2.0,HARD,18.0,112.242,1,True
10,Belgian Grand Prix,ALB,37.0,2.0,HARD,19.0,112.57,1,True
10,Belgian Grand Prix,ALB,38.0,2.0,HARD,20.0,112.532,1,True
10,Belgian Grand Prix,ALB,39.0,2.0,HARD,21.0,112.461,1,True
10,Belgian Grand Prix,ALB,40.0,2.0,HARD,22.0,112.159,1,True
10,Belgian Grand Prix,ALB,41.0,2.0,HARD,23.0,112.133,1,True
10,Belgian Grand Prix,ALB,42.0,2.0,HARD,24.0,112.094,1,True
10,Belgian Grand Prix,ALB,43.0,2.0,HARD,25.0,112.408,1,True
10,Belgian Grand Prix,ALB,44.0,2.0,HARD,26.0,112.04,1,True
10,Belgian Grand Prix,SAI,1.0,1.0,SOFT,1.0,149.515,124,False
10,Belgian Grand Prix,SAI,2.0,1.0,SOFT,2.0,,4,False
10,Belgian Grand Prix,SAI,3.0,1.0,SOFT,3.0,,4,False
10,Belgian Grand Prix,SAI,4.0,1.0,SOFT,4.0,,41,False
10,Belgian Grand Prix,SAI,5.0,1.0,SOFT,5.0,113.978,1,True
10,Belgian Grand Prix,SAI,6.0,1.0,SOFT,6.0,113.589,1,True
10,Belgian Grand Prix,SAI,7.0,1.0,SOFT,7.0,112.503,1,True
10,Belgian Grand Prix,SAI,8.0,1.0,SOFT,8.0,113.151,12,False
10,Belgian Grand Prix,SAI,9.0,1.0,SOFT,9.0,113.158,1,True
10,Belgian Grand Prix,SAI,10.0,1.0,SOFT,10.0,112.549,1,True
10,Belgian Grand Prix,SAI,11.0,1.0,SOFT,11.0,113.838,1,False
10,Belgian Grand Prix,SAI,12.0,1.0,SOFT,12.0,113.929,1,True
10,Belgian Grand Prix,SAI,13.0,1.0,SOFT,13.0,114.265,1,True
10,Belgian Grand Prix,SAI,14.0,1.0,SOFT,14.0,117.774,1,False
10,Belgian Grand Prix,SAI,15.0,2.0,HARD,1.0,140.077,1,False
10,Belgian Grand Prix,SAI,16.0,2.0,HARD,2.0,112.259,1,True
10,Belgian Grand Prix,SAI,17.0,2.0,HARD,3.0,111.95,16,False
10,Belgian Grand Prix,SAI,18.0,2.0,HARD,4.0,124.3,671,False
10,Belgian Grand Prix,SAI,19.0,2.0,HARD,5.0,111.74,1,True
10,Belgian Grand Prix,SAI,20.0,2.0,HARD,6.0,139.579,167,False
10,Belgian Grand Prix,SAI,21.0,2.0,HARD,7.0,112.593,1,True
10,Belgian Grand Prix,SAI,22.0,2.0,HARD,8.0,112.0,1,True
10,Belgian Grand Prix,SAI,23.0,2.0,HARD,9.0,111.632,1,True
10,Belgian Grand Prix,SAI,24.0,2.0,HARD,10.0,111.363,1,True
10,Belgian Grand Prix,SAI,25.0,2.0,HARD,11.0,112.25,1,True
10,Belgian Grand Prix,SAI,26.0,2.0,HARD,12.0,112.311,1,True
10,Belgian Grand Prix,SAI,27.0,2.0,HARD,13.0,112.265,1,True
10,Belgian Grand Prix,SAI,28.0,2.0,HARD,14.0,112.004,1,True
10,Belgian Grand Prix,SAI,29.0,2.0,HARD,15.0,112.067,1,True
10,Belgian Grand Prix,SAI,30.0,2.0,HARD,16.0,112.088,1,True
10,Belgian Grand Prix,SAI,31.0,2.0,HARD,17.0,112.69,1,True
10,Belgian Grand Prix,SAI,32.0,2.0,HARD,18.0,112.126,1,True
10,Belgian Grand Prix,SAI,33.0,2.0,HARD,19.0,112.189,1,True
10,Belgian Grand Prix,SAI,34.0,2.0,HARD,20.0,112.003,1,True
10,Belgian Grand Prix,SAI,35.0,2.0,HARD,21.0,112.445,1,True
10,Belgian Grand Prix,SAI,36.0,2.0,HARD,22.0,111.702,1,True
10,Belgian Grand Prix,SAI,37.0,2.0,HARD,23.0,112.386,1,True
10,Belgian Grand Prix,SAI,38.0,2.0,HARD,24.0,112.122,1,True
10,Belgian Grand Prix,SAI,39.0,2.0,HARD,25.0,111.86,1,True
10,Belgian Grand Prix,SAI,40.0,2.0,HARD,26.0,111.731,1,True
10,Belgian Grand Prix,SAI,41.0,2.0,HARD,27.0,111.737,1,True
10,Belgian Grand Prix,SAI,42.0,2.0,HARD,28.0,111.784,1,True
10,Belgian Grand Prix,SAI,43.0,2.0,HARD,29.0,111.983,1,True
10,Belgian Grand Prix,SAI,44.0,2.0,HARD,30.0,112.197,1,True
10,Belgian Grand Prix,OCO,1.0,1.0,MEDIUM,1.0,164.354,124,False
10,Belgian Grand Prix,OCO,2.0,2.0,HARD,1.0,,4,False
10,Belgian Grand Prix,OCO,3.0,2.0,HARD,2.0,,4,False
10,Belgian Grand Prix,OCO,4.0,2.0,HARD,3.0,149.291,41,False
10,Belgian Grand Prix,OCO,5.0,2.0,HARD,4.0,115.886,1,True
10,Belgian Grand Prix,OCO,6.0,2.0,HARD,5.0,114.728,1,True
10,Belgian Grand Prix,OCO,7.0,2.0,HARD,6.0,113.397,1,True
10,Belgian Grand Prix,OCO,8.0,2.0,HARD,7.0,113.612,12,False
10,Belgian Grand Prix,OCO,9.0,2.0,HARD,8.0,113.299,1,True
10,Belgian Grand Prix,OCO,10.0,2.0,HARD,9.0,113.221,1,True
10,Belgian Grand Prix,OCO,11.0,2.0,HARD,10.0,113.14,1,True
10,Belgian Grand Prix,OCO,12.0,2.0,HARD,11.0,113.333,1,True
10,Belgian Grand Prix,OCO,13.0,2.0,HARD,12.0,113.564,1,True
10,Belgian Grand Prix,OCO,14.0,2.0,HARD,13.0,113.35,1,True
10,Belgian Grand Prix,OCO,15.0,2.0,HARD,14.0,113.616,1,True
10,Belgian Grand Prix,OCO,16.0,2.0,HARD,15.0,118.022,1,False
10,Belgian Grand Prix,OCO,17.0,3.0,HARD,1.0,127.396,1,False
10,Belgian Grand Prix,OCO,18.0,3.0,HARD,2.0,124.358,167,False
10,Belgian Grand Prix,OCO,19.0,3.0,HARD,3.0,111.966,1,True
10,Belgian Grand Prix,OCO,20.0,3.0,HARD,4.0,140.353,167,False
10,Belgian Grand Prix,OCO,21.0,3.0,HARD,5.0,112.368,1,True
10,Belgian Grand Prix,OCO,22.0,3.0,HARD,6.0,111.955,1,True
10,Belgian Grand Prix,OCO,23.0,3.0,HARD,7.0,112.366,1,True
10,Belgian Grand Prix,OCO,24.0,3.0,HARD,8.0,112.886,1,True
10,Belgian Grand Prix,OCO,25.0,3.0,HARD,9.0,112.434,1,True
10,Belgian Grand Prix,OCO,26.0,3.0,HARD,10.0,112.308,1,True
10,Belgian Grand Prix,OCO,27.0,3.0,HARD,11.0,112.335,1,True
10,Belgian Grand Prix,OCO,28.0,3.0,HARD,12.0,112.13,1,True
10,Belgian Grand Prix,OCO,29.0,3.0,HARD,13.0,112.068,1,True
10,Belgian Grand Prix,OCO,30.0,3.0,HARD,14.0,112.175,1,True
10,Belgian Grand Prix,OCO,31.0,3.0,HARD,15.0,112.442,1,True
10,Belgian Grand Prix,OCO,32.0,3.0,HARD,16.0,112.15,1,True
10,Belgian Grand Prix,OCO,33.0,3.0,HARD,17.0,112.333,1,True
10,Belgian Grand Prix,OCO,34.0,3.0,HARD,18.0,112.017,1,True
10,Belgian Grand Prix,OCO,35.0,3.0,HARD,19.0,112.454,1,True
10,Belgian Grand Prix,OCO,36.0,3.0,HARD,20.0,112.004,1,True
10,Belgian Grand Prix,OCO,37.0,3.0,HARD,21.0,112.898,1,True
10,Belgian Grand Prix,OCO,38.0,3.0,HARD,22.0,112.679,1,True
10,Belgian Grand Prix,OCO,39.0,3.0,HARD,23.0,112.13,1,True
10,Belgian Grand Prix,OCO,40.0,3.0,HARD,24.0,112.195,1,True
10,Belgian Grand Prix,OCO,41.0,3.0,HARD,25.0,112.487,1,True
10,Belgian Grand Prix,OCO,42.0,3.0,HARD,26.0,112.479,1,True
10,Belgian Grand Prix,OCO,43.0,3.0,HARD,27.0,112.643,1,True
10,Belgian Grand Prix,OCO,44.0,3.0,HARD,28.0,111.9,1,True
10,Belgian Grand Prix,BOT,1.0,1.0,SOFT,1.0,158.877,124,False
10,Belgian Grand Prix,BOT,2.0,2.0,HARD,1.0,,4,False
10,Belgian Grand Prix,BOT,3.0,2.0,HARD,2.0,,4,False
10,Belgian Grand Prix,BOT,4.0,2.0,HARD,3.0,149.688,41,False
10,Belgian Grand Prix,BOT,5.0,2.0,HARD,4.0,116.851,1,True
10,Belgian Grand Prix,BOT,6.0,2.0,HARD,5.0,116.213,1,True
10,Belgian Grand Prix,BOT,7.0,2.0,HARD,6.0,114.664,1,True
10,Belgian Grand Prix,BOT,8.0,2.0,HARD,7.0,115.121,12,False
10,Belgian Grand Prix,BOT,9.0,2.0,HARD,8.0,113.471,1,True
10,Belgian Grand Prix,BOT,10.0,2.0,HARD,9.0,113.559,1,True
10,Belgian Grand Prix,BOT,11.0,2.0,HARD,10.0,113.471,1,True
10,Belgian Grand Prix,BOT,12.0,2.0,HARD,11.0,114.668,1,True
10,Belgian Grand Prix,BOT,13.0,2.0,HARD,12.0,114.966,1,True
10,Belgian Grand Prix,BOT,14.0,2.0,HARD,13.0,114.785,1,True
10,Belgian Grand Prix,BOT,15.0,2.0,HARD,14.0,114.892,1,True
10,Belgian Grand Prix,BOT,16.0,2.0,HARD,15.0,114.317,1,True
10,Belgian Grand Prix,BOT,17.0,2.0,HARD,16.0,114.137,1,True
10,Belgian Grand Prix,BOT,18.0,2.0,HARD,17.0,127.044,167,False
10,Belgian Grand Prix,BOT,19.0,2.0,HARD,18.0,114.718,1,True
10,Belgian Grand Prix,BOT,20.0,2.0,HARD,19.0,140.536,167,False
10,Belgian Grand Prix,BOT,21.0,2.0,HARD,20.0,116.047,1,True
10,Belgian Grand Prix,BOT,22.0,2.0,HARD,21.0,114.435,1,True
10,Belgian Grand Prix,BOT,23.0,2.0,HARD,22.0,114.719,1,True
10,Belgian Grand Prix,BOT,24.0,2.0,HARD,23.0,114.445,1,True
10,Belgian Grand Prix,BOT,25.0,2.0,HARD,24.0,115.031,1,True
10,Belgian Grand Prix,BOT,26.0,2.0,HARD,25.0,114.834,1,True
10,Belgian Grand Prix,BOT,27.0,2.0,HARD,26.0,114.859,1,True
10,Belgian Grand Prix,BOT,28.0,2.0,HARD,27.0,114.774,1,True
10,Belgian Grand Prix,BOT,29.0,2.0,HARD,28.0,114.4,1,True
10,Belgian Grand Prix,BOT,30.0,2.0,HARD,29.0,114.949,1,True
10,Belgian Grand Prix,BOT,31.0,2.0,HARD,30.0,115.161,1,True
10,Belgian Grand Prix,BOT,32.0,2.0,HARD,31.0,121.245,1,False
10,Belgian Grand Prix,BOT,33.0,3.0,SOFT,1.0,130.677,1,False
10,Belgian Grand Prix,BOT,34.0,3.0,SOFT,2.0,113.52,1,True
10,Belgian Grand Prix,BOT,35.0,3.0,SOFT,3.0,112.011,1,True
10,Belgian Grand Prix,BOT,36.0,3.0,SOFT,4.0,112.787,1,True
10,Belgian Grand Prix,BOT,37.0,3.0,SOFT,5.0,113.0,1,True
10,Belgian Grand Prix,BOT,38.0,3.0,SOFT,6.0,116.262,1,True
10,Belgian Grand Prix,BOT,39.0,3.0,SOFT,7.0,112.418,1,True
10,Belgian Grand Prix,BOT,40.0,3.0,SOFT,8.0,112.541,1,True
10,Belgian Grand Prix,BOT,41.0,3.0,SOFT,9.0,112.654,1,True
10,Belgian Grand Prix,BOT,42.0,3.0,SOFT,10.0,112.651,1,True
10,Belgian Grand Prix,BOT,43.0,3.0,SOFT,11.0,112.796,1,True
10,Belgian Grand Prix,ALO,1.0,1.0,HARD,1.0,155.038,124,False
10,Belgian Grand Prix,ALO,2.0,1.0,HARD,2.0,,4,False
10,Belgian Grand Prix,ALO,3.0,1.0,HARD,3.0,,4,False
10,Belgian Grand Prix,ALO,4.0,1.0,HARD,4.0,,41,False
10,Belgian Grand Prix,ALO,5.0,1.0,HARD,5.0,118.326,1,True
10,Belgian Grand Prix,ALO,6.0,1.0,HARD,6.0,116.743,1,True
10,Belgian Grand Prix,ALO,7.0,1.0,HARD,7.0,116.248,1,True
10,Belgian Grand Prix,ALO,8.0,1.0,HARD,8.0,117.005,12,False
10,Belgian Grand Prix,ALO,9.0,1.0,HARD,9.0,114.934,1,True
10,Belgian Grand Prix,ALO,10.0,1.0,HARD,10.0,115.304,1,True
10,Belgian Grand Prix,ALO,11.0,1.0,HARD,11.0,115.81,1,True
10,Belgian Grand Prix,ALO,12.0,1.0,HARD,12.0,115.837,1,True
10,Belgian Grand Prix,ALO,13.0,1.0,HARD,13.0,115.659,1,True
10,Belgian Grand Prix,ALO,14.0,1.0,HARD,14.0,116.178,1,True
10,Belgian Grand Prix,ALO,15.0,1.0,HARD,15.0,116.427,1,True
10,Belgian Grand Prix,ALO,16.0,1.0,HARD,16.0,115.319,1,True
10,Belgian Grand Prix,ALO,17.0,1.0,HARD,17.0,119.748,16,False
10,Belgian Grand Prix,ALO,18.0,1.0,HARD,18.0,123.266,671,False
10,Belgian Grand Prix,ALO,19.0,1.0,HARD,19.0,122.62,16,False
10,Belgian Grand Prix,ALO,20.0,2.0,SOFT,1.0,145.178,671,False
10,Belgian Grand Prix,ALO,21.0,2.0,SOFT,2.0,113.677,1,True
10,Belgian Grand Prix,ALO,22.0,2.0,SOFT,3.0,114.165,1,True
10,Belgian Grand Prix,ALO,23.0,2.0,SOFT,4.0,114.459,1,True
10,Belgian Grand Prix,ALO,24.0,2.0,SOFT,5.0,114.755,1,True
10,Belgian Grand Prix,ALO,25.0,2.0,SOFT,6.0,114.288,1,True
10,Belgian Grand Prix,ALO,26.0,2.0,SOFT,7.0,114.557,1,True
10,Belgian Grand Prix,ALO,27.0,2.0,SOFT,8.0,116.078,1,True
10,Belgian Grand Prix,ALO,28.0,2.0,SOFT,9.0,118.746,1,True
10,Belgian Grand Prix,ALO,29.0,2.0,SOFT,10.0,122.041,1,True
10,Belgian Grand Prix,ALO,30.0,2.0,SOFT,11.0,116.871,1,True
10,Belgian Grand Prix,ALO,31.0,2.0,SOFT,12.0,124.124,1,False
10,Belgian Grand Prix,ALO,32.0,3.0,HARD,1.0,133.039,1,False
10,Belgian Grand Prix,ALO,33.0,3.0,HARD,2.0,115.801,1,True
10,Belgian Grand Prix,ALO,34.0,3.0,HARD,3.0,112.948,1,True
10,Belgian Grand Prix,ALO,35.0,3.0,HARD,4.0,117.903,1,True
10,Belgian Grand Prix,ALO,36.0,3.0,HARD,5.0,113.231,1,True
10,Belgian Grand Prix,ALO,37.0,3.0,HARD,6.0,115.408,1,True
10,Belgian Grand Prix,ALO,38.0,3.0,HARD,7.0,116.811,1,True
10,Belgian Grand Prix,ALO,39.0,3.0,HARD,8.0,115.78,1,True
10,Belgian Grand Prix,ALO,40.0,3.0,HARD,9.0,118.026,1,True
10,Belgian Grand Prix,ALO,41.0,3.0,HARD,10.0,117.347,1,True
10,Belgian Grand Prix,ALO,42.0,3.0,HARD,11.0,117.116,1,True
10,Belgian Grand Prix,STR,1.0,1.0,HARD,1.0,156.53,124,False
10,Belgian Grand Prix,STR,2.0,1.0,HARD,2.0,,4,False
10,Belgian Grand Prix,STR,3.0,1.0,HARD,3.0,,4,False
10,Belgian Grand Prix,STR,4.0,1.0,HARD,4.0,,41,False
10,Belgian Grand Prix,STR,5.0,1.0,HARD,5.0,116.927,1,True
10,Belgian Grand Prix,STR,6.0,1.0,HARD,6.0,116.552,1,True
10,Belgian Grand Prix,STR,7.0,1.0,HARD,7.0,115.724,1,True
10,Belgian Grand Prix,STR,8.0,1.0,HARD,8.0,117.955,12,False
10,Belgian Grand Prix,STR,9.0,1.0,HARD,9.0,116.404,1,True
10,Belgian Grand Prix,STR,10.0,1.0,HARD,10.0,115.557,1,True
10,Belgian Grand Prix,STR,11.0,1.0,HARD,11.0,115.603,1,True
10,Belgian Grand Prix,STR,12.0,1.0,HARD,12.0,116.027,1,True
10,Belgian Grand Prix,STR,13.0,1.0,HARD,13.0,116.03,1,True
10,Belgian Grand Prix,STR,14.0,1.0,HARD,14.0,116.285,1,True
10,Belgian Grand Prix,STR,15.0,1.0,HARD,15.0,116.762,1,True
10,Belgian Grand Prix,STR,16.0,1.0,HARD,16.0,116.295,1,True
10,Belgian Grand Prix,STR,17.0,1.0,HARD,17.0,121.724,16,False
10,Belgian Grand Prix,STR,18.0,2.0,SOFT,1.0,136.82,671,False
10,Belgian Grand Prix,STR,19.0,2.0,SOFT,2.0,122.29,16,False
10,Belgian Grand Prix,STR,20.0,2.0,SOFT,3.0,133.727,671,False
10,Belgian Grand Prix,STR,21.0,2.0,SOFT,4.0,113.98,1,True
10,Belgian Grand Prix,STR,22.0,2.0,SOFT,5.0,114.372,1,True
10,Belgian Grand Prix,STR,23.0,2.0,SOFT,6.0,114.785,1,True
10,Belgian Grand Prix,STR,24.0,2.0,SOFT,7.0,114.631,1,True
10,Belgian Grand Prix,STR,25.0,2.0,SOFT,8.0,129.921,1,False
10,Belgian Grand Prix,PER,1.0,1.0,HARD,1.0,155.709,124,False
10,Belgian Grand Prix,PER,2.0,2.0,SOFT,1.0,,4,False
10,Belgian Grand Prix,PER,3.0,2.0,SOFT,2.0,,4,False
10,Belgian Grand Prix,PER,4.0,2.0,SOFT,3.0,,41,False
10,Belgian Grand Prix,PER,5.0,2.0,SOFT,4.0,117.076,1,True
10,Belgian Grand Prix,PER,6.0,2.0,SOFT,5.0,114.506,1,True
10,Belgian Grand Prix,PER,7.0,2.0,SOFT,6.0,114.992,1,True
10,Belgian Grand Prix,PER,8.0,2.0,SOFT,7.0,113.975,12,False
10,Belgian Grand Prix,PER,9.0,2.0,SOFT,8.0,113.477,1,True
10,Belgian Grand Prix,PER,10.0,2.0,SOFT,9.0,113.52,1,True
10,Belgian Grand Prix,PER,11.0,2.0,SOFT,10.0,113.578,1,True
10,Belgian Grand Prix,PER,12.0,2.0,SOFT,11.0,129.156,1,False
10,Belgian Grand Prix,PER,13.0,3.0,HARD,2.0,,1,False
10,Belgian Grand Prix,RUS,1.0,1.0,MEDIUM,1.0,,124,False
11,Hungarian Grand Prix,NOR,1.0,1.0,MEDIUM,1.0,91.211,1,False
11,Hungarian Grand Prix,NOR,2.0,1.0,MEDIUM,2.0,86.103,1,False
11,Hungarian Grand Prix,NOR,3.0,1.0,MEDIUM,3.0,85.307,1,True
11,Hungarian Grand Prix,NOR,4.0,1.0,MEDIUM,4.0,85.184,1,True
11,Hungarian Grand Prix,NOR,5.0,1.0,MEDIUM,5.0,85.223,1,True
11,Hungarian Grand Prix,NOR,6.0,1.0,MEDIUM,6.0,85.091,1,True
11,Hungarian Grand Prix,NOR,7.0,1.0,MEDIUM,7.0,85.36,1,True
11,Hungarian Grand Prix,NOR,8.0,1.0,MEDIUM,8.0,85.53,1,True
11,Hungarian Grand Prix,NOR,9.0,1.0,MEDIUM,9.0,85.194,1,True
11,Hungarian Grand Prix,NOR,10.0,1.0,MEDIUM,10.0,85.269,1,True
11,Hungarian Grand Prix,NOR,11.0,1.0,MEDIUM,11.0,85.335,1,True
11,Hungarian Grand Prix,NOR,12.0,1.0,MEDIUM,12.0,85.719,1,True
11,Hungarian Grand Prix,NOR,13.0,1.0,MEDIUM,13.0,85.845,1,True
11,Hungarian Grand Prix,NOR,14.0,1.0,MEDIUM,14.0,85.579,1,True
11,Hungarian Grand Prix,NOR,15.0,1.0,MEDIUM,15.0,85.613,1,True
11,Hungarian Grand Prix,NOR,16.0,1.0,MEDIUM,16.0,85.878,1,True
11,Hungarian Grand Prix,NOR,17.0,1.0,MEDIUM,17.0,87.912,1,False
11,Hungarian Grand Prix,NOR,18.0,2.0,HARD,1.0,105.312,1,False
11,Hungarian Grand Prix,NOR,19.0,2.0,HARD,2.0,85.351,1,True
11,Hungarian Grand Prix,NOR,20.0,2.0,HARD,3.0,84.374,1,True
11,Hungarian Grand Prix,NOR,21.0,2.0,HARD,4.0,84.349,1,True
11,Hungarian Grand Prix,NOR,22.0,2.0,HARD,5.0,84.689,1,True
11,Hungarian Grand Prix,NOR,23.0,2.0,HARD,6.0,84.405,1,True
11,Hungarian Grand Prix,NOR,24.0,2.0,HARD,7.0,84.496,1,True
11,Hungarian Grand Prix,NOR,25.0,2.0,HARD,8.0,84.973,1,True
11,Hungarian Grand Prix,NOR,26.0,2.0,HARD,9.0,85.464,1,True
11,Hungarian Grand Prix,NOR,27.0,2.0,HARD,10.0,85.532,1,True
11,Hungarian Grand Prix,NOR,28.0,2.0,HARD,11.0,85.071,1,True
11,Hungarian Grand Prix,NOR,29.0,2.0,HARD,12.0,86.546,1,True
11,Hungarian Grand Prix,NOR,30.0,2.0,HARD,13.0,85.241,1,True
11,Hungarian Grand Prix,NOR,31.0,2.0,HARD,14.0,85.577,1,True
11,Hungarian Grand Prix,NOR,32.0,2.0,HARD,15.0,85.882,1,True
11,Hungarian Grand Prix,NOR,33.0,2.0,HARD,16.0,85.414,1,True
11,Hungarian Grand Prix,NOR,34.0,2.0,HARD,17.0,84.624,1,True
11,Hungarian Grand Prix,NOR,35.0,2.0,HARD,18.0,84.668,1,True
11,Hungarian Grand Prix,NOR,36.0,2.0,HARD,19.0,84.736,1,True
11,Hungarian Grand Prix,NOR,37.0,2.0,HARD,20.0,84.461,1,True
11,Hungarian Grand Prix,NOR,38.0,2.0,HARD,21.0,84.507,1,True
11,Hungarian Grand Prix,NOR,39.0,2.0,HARD,22.0,87.437,12,False
11,Hungarian Grand Prix,NOR,40.0,3.0,HARD,1.0,102.596,1,False
11,Hungarian Grand Prix,NOR,41.0,3.0,HARD,2.0,82.718,1,True
11,Hungarian Grand Prix,NOR,42.0,3.0,HARD,3.0,83.051,1,True
11,Hungarian Grand Prix,NOR,43.0,3.0,HARD,4.0,83.162,1,True
11,Hungarian Grand Prix,NOR,44.0,3.0,HARD,5.0,83.392,1,True
11,Hungarian Grand Prix,NOR,45.0,3.0,HARD,6.0,84.546,1,True
11,Hungarian Grand Prix,NOR,46.0,3.0,HARD,7.0,83.423,1,True
